"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-14", "3365", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-10", "3366", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-14", "3367", "ReadersWriters.java:59", "Field Read", "context=Reader:10, d"
"Thread-10", "3368", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-14", "3369", "ReadersWriters.java:59", "Method Call", "caller=Reader:10#run:10, target=Database:1#done_read:19"
"Thread-14", "3370", "ReadersWriters.java:114", "Method Entered", ""
"Thread-14", "3371", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-5", "3372", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-10", "3373", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-0", "3374", "ReadersWriters.java:78", "Line Step", "file=ReadersWriters.java, line=78"
"Thread-14", "3375", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-5", "3376", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-10", "3377", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:20, value=<void>"
"Thread-0", "3378", "ReadersWriters.java:78", "Field Read", "context=Writer:1, d"
"Thread-5", "3379", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=4"
"Thread-10", "3380", "ReadersWriters.java:57", "Method Returned", ""
"Thread-10", "3381", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-0", "3382", "ReadersWriters.java:78", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:25"
"Thread-0", "3383", "ReadersWriters.java:129", "Method Entered", ""
"Thread-0", "3384", "ReadersWriters.java:131", "Line Step", "file=ReadersWriters.java, line=131"
"Thread-5", "3385", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-10", "3386", "ReadersWriters.java:58", "Field Read", "context=Reader:6, d"
"Thread-0", "3387", "ReadersWriters.java:131", "Field Read", "context=Database:1, s1"
"Thread-5", "3388", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-10", "3389", "ReadersWriters.java:58", "Method Call", "caller=Reader:6#run:6, target=Database:1#read:20"
"Thread-10", "3390", "ReadersWriters.java:163", "Method Entered", ""
"Thread-10", "3391", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-5", "3392", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-10", "3393", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-5", "3394", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-10", "3395", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:20, result=55554"
"Thread-10", "3396", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:20, value=55554"
"Thread-5", "3397", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-10", "3398", "ReadersWriters.java:58", "Method Returned", ""
"Thread-10", "3399", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-5", "3400", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-5", "3401", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=6"
"Thread-5", "3402", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-5", "3403", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-10", "3404", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-5", "3405", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-6", "3406", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-10", "3407", "ReadersWriters.java:59", "Field Read", "context=Reader:6, d"
"Thread-5", "3408", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-6", "3409", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-10", "3410", "ReadersWriters.java:59", "Method Call", "caller=Reader:6#run:6, target=Database:1#done_read:20"
"Thread-10", "3411", "ReadersWriters.java:114", "Method Entered", ""
"Thread-10", "3412", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-5", "3413", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:21, value=<void>"
"Thread-6", "3414", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=3"
"Thread-10", "3415", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-5", "3416", "ReadersWriters.java:57", "Method Returned", ""
"Thread-5", "3417", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-6", "3418", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-5", "3419", "ReadersWriters.java:58", "Field Read", "context=Reader:1, d"
"Thread-6", "3420", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-5", "3421", "ReadersWriters.java:58", "Method Call", "caller=Reader:1#run:1, target=Database:1#read:21"
"Thread-5", "3422", "ReadersWriters.java:163", "Method Entered", ""
"Thread-5", "3423", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-6", "3424", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-5", "3425", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-6", "3426", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-5", "3427", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:21, result=55554"
"Thread-5", "3428", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:21, value=55554"
"Thread-6", "3429", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-5", "3430", "ReadersWriters.java:58", "Method Returned", ""
"Thread-5", "3431", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-6", "3432", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-6", "3433", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=7"
"Thread-6", "3434", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-5", "3435", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-6", "3436", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-5", "3437", "ReadersWriters.java:59", "Field Read", "context=Reader:1, d"
"Thread-6", "3438", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-5", "3439", "ReadersWriters.java:59", "Method Call", "caller=Reader:1#run:1, target=Database:1#done_read:21"
"Thread-5", "3440", "ReadersWriters.java:114", "Method Entered", ""
"Thread-5", "3441", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-7", "3442", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-6", "3443", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-5", "3444", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-7", "3445", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-6", "3446", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:22, value=<void>"
"Thread-7", "3447", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=2"
"Thread-6", "3448", "ReadersWriters.java:57", "Method Returned", ""
"Thread-6", "3449", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-7", "3450", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-6", "3451", "ReadersWriters.java:58", "Field Read", "context=Reader:2, d"
"Thread-7", "3452", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-6", "3453", "ReadersWriters.java:58", "Method Call", "caller=Reader:2#run:2, target=Database:1#read:22"
"Thread-6", "3454", "ReadersWriters.java:163", "Method Entered", ""
"Thread-6", "3455", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-7", "3456", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-6", "3457", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-7", "3458", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-6", "3459", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:22, result=55554"
"Thread-6", "3460", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:22, value=55554"
"Thread-7", "3461", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-6", "3462", "ReadersWriters.java:58", "Method Returned", ""
"Thread-6", "3463", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-7", "3464", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-7", "3465", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=8"
"Thread-7", "3466", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-7", "3467", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-6", "3468", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-7", "3469", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-8", "3470", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-6", "3471", "ReadersWriters.java:59", "Field Read", "context=Reader:2, d"
"Thread-7", "3472", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-8", "3473", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-6", "3474", "ReadersWriters.java:59", "Method Call", "caller=Reader:2#run:2, target=Database:1#done_read:22"
"Thread-6", "3475", "ReadersWriters.java:114", "Method Entered", ""
"Thread-6", "3476", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-7", "3477", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:23, value=<void>"
"Thread-8", "3478", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=1"
"Thread-6", "3479", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-7", "3480", "ReadersWriters.java:57", "Method Returned", ""
"Thread-7", "3481", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-8", "3482", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-7", "3483", "ReadersWriters.java:58", "Field Read", "context=Reader:3, d"
"Thread-8", "3484", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-7", "3485", "ReadersWriters.java:58", "Method Call", "caller=Reader:3#run:3, target=Database:1#read:23"
"Thread-7", "3486", "ReadersWriters.java:163", "Method Entered", ""
"Thread-7", "3487", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-8", "3488", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-7", "3489", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-8", "3490", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-7", "3491", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:23, result=55554"
"Thread-7", "3492", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:23, value=55554"
"Thread-8", "3493", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-7", "3494", "ReadersWriters.java:58", "Method Returned", ""
"Thread-7", "3495", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-8", "3496", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-8", "3497", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=9"
"Thread-8", "3498", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-7", "3499", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-8", "3500", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-7", "3501", "ReadersWriters.java:59", "Field Read", "context=Reader:3, d"
"Thread-8", "3502", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-7", "3503", "ReadersWriters.java:59", "Method Call", "caller=Reader:3#run:3, target=Database:1#done_read:23"
"Thread-7", "3504", "ReadersWriters.java:114", "Method Entered", ""
"Thread-7", "3505", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-9", "3506", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-8", "3507", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-7", "3508", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-9", "3509", "ReadersWriters.java:104", "Field Read", "context=Database:1, wr"
"Thread-8", "3510", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:24, value=<void>"
"Thread-9", "3511", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=0"
"Thread-8", "3512", "ReadersWriters.java:57", "Method Returned", ""
"Thread-8", "3513", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-9", "3514", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-8", "3515", "ReadersWriters.java:58", "Field Read", "context=Reader:4, d"
"Thread-9", "3516", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-8", "3517", "ReadersWriters.java:58", "Method Call", "caller=Reader:4#run:4, target=Database:1#read:24"
"Thread-8", "3518", "ReadersWriters.java:163", "Method Entered", ""
"Thread-8", "3519", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-9", "3520", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-8", "3521", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-9", "3522", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-8", "3523", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:24, result=55554"
"Thread-8", "3524", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:24, value=55554"
"Thread-9", "3525", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-8", "3526", "ReadersWriters.java:58", "Method Returned", ""
"Thread-8", "3527", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-9", "3528", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-9", "3529", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=10"
"Thread-9", "3530", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-8", "3531", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-9", "3532", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-8", "3533", "ReadersWriters.java:59", "Field Read", "context=Reader:4, d"
"Thread-9", "3534", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-8", "3535", "ReadersWriters.java:59", "Method Call", "caller=Reader:4#run:4, target=Database:1#done_read:24"
"Thread-8", "3536", "ReadersWriters.java:114", "Method Entered", ""
"Thread-8", "3537", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-11", "3538", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-9", "3539", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-8", "3540", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-11", "3541", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-9", "3542", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:25, value=<void>"
"Thread-11", "3543", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=9"
"Thread-9", "3544", "ReadersWriters.java:57", "Method Returned", ""
"Thread-9", "3545", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
